reservoir_name,distlabel,district,basin,date,storage_bcm,month,day,year,year_completed,river,location,type,height_m,length_m,volume_content_103m3,gross_storage_capacity_103m3,reservoir_area_103m2,effective_storage_capacity_103m3,purpose,designed_spillway_capacity_m3_s,x,gross_storage_capacity_109m3,effective_storage_capacity_109m3,lat,long,drought
Mula Reservoir,Nagpur - Low drought risk,Nagpur,GODAVARI,2018-07-01,0.32,7,1,2018,1972,Mula,"Ahmadnagar, Rahuri",EarthfillGravity,48.17,2856,7594,736320.00,53600,608890.00,Irrigation,5947,NA,0.73632,0.60889,19.339931,74.609622,Low drought risk
Mula Reservoir,Nagpur - Low drought risk,Nagpur,GODAVARI,2018-08-01,0.44,8,1,2018,1972,Mula,"Ahmadnagar, Rahuri",EarthfillGravity,48.17,2856,7594,736320.00,53600,608890.00,Irrigation,5947,NA,0.73632,0.60889,19.339931,74.609622,Low drought risk
Mula Reservoir,Nagpur - Low drought risk,Nagpur,GODAVARI,2018-09-01,0.42,9,1,2018,1972,Mula,"Ahmadnagar, Rahuri",EarthfillGravity,48.17,2856,7594,736320.00,53600,608890.00,Irrigation,5947,NA,0.73632,0.60889,19.339931,74.609622,Low drought risk
Mula Reservoir,Nagpur - Low drought risk,Nagpur,GODAVARI,2018-10-01,0.39,10,1,2018,1972,Mula,"Ahmadnagar, Rahuri",EarthfillGravity,48.17,2856,7594,736320.00,53600,608890.00,Irrigation,5947,NA,0.73632,0.60889,19.339931,74.609622,Low drought risk
Mula Reservoir,Nagpur - Low drought risk,Nagpur,GODAVARI,2018-11-01,0.27,11,1,2018,1972,Mula,"Ahmadnagar, Rahuri",EarthfillGravity,48.17,2856,7594,736320.00,53600,608890.00,Irrigation,5947,NA,0.73632,0.60889,19.339931,74.609622,Low drought risk
Mula Reservoir,Nagpur - Low drought risk,Nagpur,GODAVARI,2018-12-01,0.16,12,1,2018,1972,Mula,"Ahmadnagar, Rahuri",EarthfillGravity,48.17,2856,7594,736320.00,53600,608890.00,Irrigation,5947,NA,0.73632,0.60889,19.339931,74.609622,Low drought risk
Bhatghar,Pune - Low drought risk,Pune,KRISHNA,2018-01-01,0.52,1,1,2018,1927,Velvandi,"Pune, Bhor",Gravity,57.92,1625,650,670650.00,31900,666000.00,Irrigation & Hydroelectricity,1599,NA,0.67065,0.666,18.176619,73.870741,Low drought risk
Bhatghar,Pune - Low drought risk,Pune,KRISHNA,2018-02-01,0.47,2,1,2018,1927,Velvandi,"Pune, Bhor",Gravity,57.92,1625,650,670650.00,31900,666000.00,Irrigation & Hydroelectricity,1599,NA,0.67065,0.666,18.176619,73.870741,Low drought risk
Bhatghar,Pune - Low drought risk,Pune,KRISHNA,2018-03-01,0.38,3,1,2018,1927,Velvandi,"Pune, Bhor",Gravity,57.92,1625,650,670650.00,31900,666000.00,Irrigation & Hydroelectricity,1599,NA,0.67065,0.666,18.176619,73.870741,Low drought risk
Bhatghar,Pune - Low drought risk,Pune,KRISHNA,2018-04-01,0.19,4,1,2018,1927,Velvandi,"Pune, Bhor",Gravity,57.92,1625,650,670650.00,31900,666000.00,Irrigation & Hydroelectricity,1599,NA,0.67065,0.666,18.176619,73.870741,Low drought risk
Bhatghar,Pune - Low drought risk,Pune,KRISHNA,2018-05-01,0.19,5,1,2018,1927,Velvandi,"Pune, Bhor",Gravity,57.92,1625,650,670650.00,31900,666000.00,Irrigation & Hydroelectricity,1599,NA,0.67065,0.666,18.176619,73.870741,Low drought risk
Bhatghar,Pune - Low drought risk,Pune,KRISHNA,2018-06-01,0.07,6,1,2018,1927,Velvandi,"Pune, Bhor",Gravity,57.92,1625,650,670650.00,31900,666000.00,Irrigation & Hydroelectricity,1599,NA,0.67065,0.666,18.176619,73.870741,Low drought risk
Bhatghar,Pune - Low drought risk,Pune,KRISHNA,2018-07-01,0.57,7,1,2018,1927,Velvandi,"Pune, Bhor",Gravity,57.92,1625,650,670650.00,31900,666000.00,Irrigation & Hydroelectricity,1599,NA,0.67065,0.666,18.176619,73.870741,Low drought risk
Bhatghar,Pune - Low drought risk,Pune,KRISHNA,2018-08-01,0.67,8,1,2018,1927,Velvandi,"Pune, Bhor",Gravity,57.92,1625,650,670650.00,31900,666000.00,Irrigation & Hydroelectricity,1599,NA,0.67065,0.666,18.176619,73.870741,Low drought risk
Bhatghar,Pune - Low drought risk,Pune,KRISHNA,2018-09-01,0.67,9,1,2018,1927,Velvandi,"Pune, Bhor",Gravity,57.92,1625,650,670650.00,31900,666000.00,Irrigation & Hydroelectricity,1599,NA,0.67065,0.666,18.176619,73.870741,Low drought risk
Bhatghar,Pune - Low drought risk,Pune,KRISHNA,2018-10-01,0.66,10,1,2018,1927,Velvandi,"Pune, Bhor",Gravity,57.92,1625,650,670650.00,31900,666000.00,Irrigation & Hydroelectricity,1599,NA,0.67065,0.666,18.176619,73.870741,Low drought risk
Bhatghar,Pune - Low drought risk,Pune,KRISHNA,2018-11-01,0.56,11,1,2018,1927,Velvandi,"Pune, Bhor",Gravity,57.92,1625,650,670650.00,31900,666000.00,Irrigation & Hydroelectricity,1599,NA,0.67065,0.666,18.176619,73.870741,Low drought risk
Bhatghar,Pune - Low drought risk,Pune,KRISHNA,2018-12-01,0.42,12,1,2018,1927,Velvandi,"Pune, Bhor",Gravity,57.92,1625,650,670650.00,31900,666000.00,Irrigation & Hydroelectricity,1599,NA,0.67065,0.666,18.176619,73.870741,Low drought risk
Dhom,Kolhapur - Low drought risk,Kolhapur,KRISHNA,2018-01-01,0.23,1,1,2018,1977,Krishna,Wai,EarthfillGravity,50,2478,6335,382270.00,2498,331100.00,Irrigation & Hydroelectricity,1778.29,NA,0.38227,0.3311,17.981779,73.818202,Low drought risk
Dhom,Kolhapur - Low drought risk,Kolhapur,KRISHNA,2018-02-01,0.18,2,1,2018,1977,Krishna,Wai,EarthfillGravity,50,2478,6335,382270.00,2498,331100.00,Irrigation & Hydroelectricity,1778.29,NA,0.38227,0.3311,17.981779,73.818202,Low drought risk
Dhom,Kolhapur - Low drought risk,Kolhapur,KRISHNA,2018-03-01,0.15,3,1,2018,1977,Krishna,Wai,EarthfillGravity,50,2478,6335,382270.00,2498,331100.00,Irrigation & Hydroelectricity,1778.29,NA,0.38227,0.3311,17.981779,73.818202,Low drought risk
Dhom,Kolhapur - Low drought risk,Kolhapur,KRISHNA,2018-04-01,0.1,4,1,2018,1977,Krishna,Wai,EarthfillGravity,50,2478,6335,382270.00,2498,331100.00,Irrigation & Hydroelectricity,1778.29,NA,0.38227,0.3311,17.981779,73.818202,Low drought risk
Dhom,Kolhapur - Low drought risk,Kolhapur,KRISHNA,2018-05-01,0.1,5,1,2018,1977,Krishna,Wai,EarthfillGravity,50,2478,6335,382270.00,2498,331100.00,Irrigation & Hydroelectricity,1778.29,NA,0.38227,0.3311,17.981779,73.818202,Low drought risk
Dhom,Kolhapur - Low drought risk,Kolhapur,KRISHNA,2018-06-01,0.05,6,1,2018,1977,Krishna,Wai,EarthfillGravity,50,2478,6335,382270.00,2498,331100.00,Irrigation & Hydroelectricity,1778.29,NA,0.38227,0.3311,17.981779,73.818202,Low drought risk
Dhom,Kolhapur - Low drought risk,Kolhapur,KRISHNA,2018-07-01,0.27,7,1,2018,1977,Krishna,Wai,EarthfillGravity,50,2478,6335,382270.00,2498,331100.00,Irrigation & Hydroelectricity,1778.29,NA,0.38227,0.3311,17.981779,73.818202,Low drought risk
Dhom,Kolhapur - Low drought risk,Kolhapur,KRISHNA,2018-08-01,0.31,8,1,2018,1977,Krishna,Wai,EarthfillGravity,50,2478,6335,382270.00,2498,331100.00,Irrigation & Hydroelectricity,1778.29,NA,0.38227,0.3311,17.981779,73.818202,Low drought risk
Dhom,Kolhapur - Low drought risk,Kolhapur,KRISHNA,2018-09-01,0.29,9,1,2018,1977,Krishna,Wai,EarthfillGravity,50,2478,6335,382270.00,2498,331100.00,Irrigation & Hydroelectricity,1778.29,NA,0.38227,0.3311,17.981779,73.818202,Low drought risk
Dhom,Kolhapur - Low drought risk,Kolhapur,KRISHNA,2018-10-01,0.27,10,1,2018,1977,Krishna,Wai,EarthfillGravity,50,2478,6335,382270.00,2498,331100.00,Irrigation & Hydroelectricity,1778.29,NA,0.38227,0.3311,17.981779,73.818202,Low drought risk
Dhom,Kolhapur - Low drought risk,Kolhapur,KRISHNA,2018-11-01,0.23,11,1,2018,1977,Krishna,Wai,EarthfillGravity,50,2478,6335,382270.00,2498,331100.00,Irrigation & Hydroelectricity,1778.29,NA,0.38227,0.3311,17.981779,73.818202,Low drought risk
Dhom,Kolhapur - Low drought risk,Kolhapur,KRISHNA,2018-12-01,0.19,12,1,2018,1977,Krishna,Wai,EarthfillGravity,50,2478,6335,382270.00,2498,331100.00,Irrigation & Hydroelectricity,1778.29,NA,0.38227,0.3311,17.981779,73.818202,Low drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2018-01-01,1.63,1,1,2018,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2018-02-01,1.42,2,1,2018,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2018-03-01,1.15,3,1,2018,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2018-04-01,0.88,4,1,2018,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2018-05-01,0.87,5,1,2018,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2018-06-01,0.46,6,1,2018,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2018-07-01,0.7,7,1,2018,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2018-08-01,1.03,8,1,2018,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2018-09-01,0.94,9,1,2018,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2018-10-01,0.65,10,1,2018,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2018-11-01,0.59,11,1,2018,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2018-12-01,0.47,12,1,2018,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2018-01-01,0.2,1,1,2018,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2018-02-01,0.16,2,1,2018,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2018-03-01,0.14,3,1,2018,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2018-04-01,0.09,4,1,2018,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2018-05-01,0.09,5,1,2018,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2018-06-01,0.05,6,1,2018,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2018-07-01,0.14,7,1,2018,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2018-08-01,0.25,8,1,2018,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2018-09-01,0.25,9,1,2018,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2018-10-01,0.24,10,1,2018,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2018-11-01,0.2,11,1,2018,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2018-12-01,0.19,12,1,2018,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2018-01-01,1.24,1,1,2018,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2018-02-01,1.15,2,1,2018,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2018-03-01,0.72,3,1,2018,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2018-04-01,0.28,4,1,2018,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2018-05-01,0.27,5,1,2018,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2018-06-01,0,6,1,2018,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2018-07-01,0.52,7,1,2018,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2018-08-01,1.52,8,1,2018,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2018-09-01,1.51,9,1,2018,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2018-10-01,1.29,10,1,2018,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2018-11-01,0.81,11,1,2018,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2018-12-01,0.65,12,1,2018,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
Upper TapiHatnur Reservoir,Jalgaon - High drought risk,Jalgaon,TAPI,2019-01-01,0.15,1,1,2019,1982,Tapi,"Jalgaon, Bhusawal",Earthfill,25.5,2580,3850,388000.00,48160,255000.00,Irrigation,26415,NA,0.388,0.255,21.0727972,75.9456968,High drought risk
Upper TapiHatnur Reservoir,Jalgaon - High drought risk,Jalgaon,TAPI,2019-02-01,0.11,2,1,2019,1982,Tapi,"Jalgaon, Bhusawal",Earthfill,25.5,2580,3850,388000.00,48160,255000.00,Irrigation,26415,NA,0.388,0.255,21.0727972,75.9456968,High drought risk
Upper TapiHatnur Reservoir,Jalgaon - High drought risk,Jalgaon,TAPI,2019-03-01,0.07,3,1,2019,1982,Tapi,"Jalgaon, Bhusawal",Earthfill,25.5,2580,3850,388000.00,48160,255000.00,Irrigation,26415,NA,0.388,0.255,21.0727972,75.9456968,High drought risk
Upper TapiHatnur Reservoir,Jalgaon - High drought risk,Jalgaon,TAPI,2019-04-01,0.01,4,1,2019,1982,Tapi,"Jalgaon, Bhusawal",Earthfill,25.5,2580,3850,388000.00,48160,255000.00,Irrigation,26415,NA,0.388,0.255,21.0727972,75.9456968,High drought risk
Upper TapiHatnur Reservoir,Jalgaon - High drought risk,Jalgaon,TAPI,2019-05-01,0,5,1,2019,1982,Tapi,"Jalgaon, Bhusawal",Earthfill,25.5,2580,3850,388000.00,48160,255000.00,Irrigation,26415,NA,0.388,0.255,21.0727972,75.9456968,High drought risk
Upper TapiHatnur Reservoir,Jalgaon - High drought risk,Jalgaon,TAPI,2019-06-01,0,6,1,2019,1982,Tapi,"Jalgaon, Bhusawal",Earthfill,25.5,2580,3850,388000.00,48160,255000.00,Irrigation,26415,NA,0.388,0.255,21.0727972,75.9456968,High drought risk
Upper TapiHatnur Reservoir,Jalgaon - High drought risk,Jalgaon,TAPI,2019-07-01,0.07,7,1,2019,1982,Tapi,"Jalgaon, Bhusawal",Earthfill,25.5,2580,3850,388000.00,48160,255000.00,Irrigation,26415,NA,0.388,0.255,21.0727972,75.9456968,High drought risk
Upper TapiHatnur Reservoir,Jalgaon - High drought risk,Jalgaon,TAPI,2019-08-01,0.13,8,1,2019,1982,Tapi,"Jalgaon, Bhusawal",Earthfill,25.5,2580,3850,388000.00,48160,255000.00,Irrigation,26415,NA,0.388,0.255,21.0727972,75.9456968,High drought risk
Upper TapiHatnur Reservoir,Jalgaon - High drought risk,Jalgaon,TAPI,2019-09-01,0.21,9,1,2019,1982,Tapi,"Jalgaon, Bhusawal",Earthfill,25.5,2580,3850,388000.00,48160,255000.00,Irrigation,26415,NA,0.388,0.255,21.0727972,75.9456968,High drought risk
Upper TapiHatnur Reservoir,Jalgaon - High drought risk,Jalgaon,TAPI,2019-10-01,0.25,10,1,2019,1982,Tapi,"Jalgaon, Bhusawal",Earthfill,25.5,2580,3850,388000.00,48160,255000.00,Irrigation,26415,NA,0.388,0.255,21.0727972,75.9456968,High drought risk
Upper TapiHatnur Reservoir,Jalgaon - High drought risk,Jalgaon,TAPI,2019-11-01,0.26,11,1,2019,1982,Tapi,"Jalgaon, Bhusawal",Earthfill,25.5,2580,3850,388000.00,48160,255000.00,Irrigation,26415,NA,0.388,0.255,21.0727972,75.9456968,High drought risk
Upper TapiHatnur Reservoir,Jalgaon - High drought risk,Jalgaon,TAPI,2019-12-01,0.26,12,1,2019,1982,Tapi,"Jalgaon, Bhusawal",Earthfill,25.5,2580,3850,388000.00,48160,255000.00,Irrigation,26415,NA,0.388,0.255,21.0727972,75.9456968,High drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2019-01-01,0.37,1,1,2019,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2019-02-01,0.3,2,1,2019,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2019-03-01,0.22,3,1,2019,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2019-04-01,0.14,4,1,2019,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2019-05-01,0.02,5,1,2019,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2019-06-01,0,6,1,2019,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2019-07-01,0.02,7,1,2019,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2019-08-01,0.14,8,1,2019,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2019-09-01,0.36,9,1,2019,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2019-10-01,0.56,10,1,2019,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2019-11-01,0.77,11,1,2019,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
